"URL","KEYWORD_TOPIC","POST_ID","POST_TITLE","USERNAME","POST_DATE","POST_CONTENT","THREAD_CREATION_DATE","NUMBER_OF_COMMENTS","COMMENT_ID","COMMENT_DATE_TIME","COMMENT_USERNAME","COMMENT_CONTENT"
"https://www.mumsnet.com/talk/relationships/4803931-how-can-i-tell-dp-i-dont-want-him-to-try-out-my-sport?page=2","Relationships","4803931","How can I tell DP I don't want him to try out my sport?!","FizzyRibena","2023-05-11","I do Muay Thai twice per week. One time in a small group. One time as a one-on-one with a coach. It's my completely happy place. I absolutely lose myself in it, especially at one-on-ones. DP has said he might be interested in trying it out and is thinking about booking a one-on-one with the coach. This would be totally separate from my coaching sessions. But I feel really grumpy about it. It's hard to articulate but I don't want him to. I know I sound like an unreasonable spoiled child. I know I can't (and wouldn't) stop him from giving it a try. But it feels kind of sacrosanct and like something I 'own' just for myself. And I do mean 'own' because its so different from a normal sports club or fitness class - its a real sense of ownership of my skills, my body, my time, my confidence. I just don't want DP anywhere near it. How the hell can I articulate this without sounding like an absolute twat <with the caveat that I know I'm actually being a bit of a twat>? DP's a normal, reasonable human but I need the right words to explain my thoughts. Give me some words, please MN, so I can formulate them into some kind of articulate way to tell DP to fuck off!","2023-05-11","67","126095680","2023-05-11","MysteryBelle","🎯"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4932505-should-i-be-contacting-the-police?page=18","AIBU?","4932505","Should I be contacting the police.","InstantDestiny","2023-10-31","I am not asking for judgement firstly. I have name changed but I am a LT poster. I was dating this guy, it was casual and there were quite a few red flags which I stupidly ignored. He is kind of well known publicly, but has massive delusions of grandeur and very self important and possibly NPD. Not really that important publicly as he thinks he is. I spent a few weekends at his, we had A LOT of sex, did coke and drank a lot. I paid for all my fuel to get there, took alcohol every time and gave him cash for anything else we got. The third time I stayed there (by this point I had massive reservations) in the morning he woke up and accused me of attempting to rape him. I remember everything that happened and that did not happen. We had a lot of sex and at the end of the night he was tired and not into it. We went to sleep. He told me to leave or he was going to call the police, it was 8am, he was still drinking alcohol, I was worried about driving but wanted to get out of there, so left. Since then he has sent me voice notes calling me a criminal, a rapist, a monster, an abuser. He said I hadn’t paid my way, which I had, and that he was going to report me to my place of work (children’s services) and report me to the police because I hadn’t paid him, called me a cunt, not even a human, just really vile stuff. I sent him more money as I panicked and was really upset and said if I haven’t paid my way I am sorry but he just kept calling me a rapist. Now I have sent the money he’s gone quiet, but I am so shaken and upset. I don’t know whether to just mark it down to shite judgment on my part and move on or should I call the police as it’s blackmail, and I didn’t do anything untoward to him.","2023-10-31","496","130395653","2023-11-01","InstantDestiny","Not sure what your issue is here actually. I came here asking for advice because I was scared and worried. You, for some reason are hell bent on picking a strangers life apart online, which to me would suggest you are sad and lonely. I have seen this guy a few times over the course of a few months. This is because my other weekends are taken up with family, friends and my children. Lots of people have guilty pleasures, like risk taking, quite often those people are in high pressure, responsible positions."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4795703-to-ask-you-what-your-marriageltr-is-like?page=3","AIBU?","4795703","To ask you what your marriage/LTR is like?","KM99","2023-04-29","I've been with my DH for 17 years, married for 13 this year. When we met I didn't fall deeply in love, it grew to a stable love over time. I'd had a string of bad relationships and thought I was making a grown up choice. I told myself that sparks and head over heels was a fairy tale. Only, now I'm here at 47 with a 9 year old DS and I'm not particularly happy in the relationship. I'm not deeply unhappy, my DH is a good man but we've become more like co-parents who very occasionally have sex. I spend a lot of time doing my own thing and avoiding too much time with him. His habits annoy me and I'm sure he'd the same about me! I care about him, he's one of my closest friends.. but I keep thinking does he deserve a better love than I give him and vice versa? Or do I just need to grow the F up? Work on myself and my issues? This feels like a diamond shoes too tight kind of problem to be honest. Marriages exist on less. So, how would you describe your marriage?","2023-04-29","86","125815077","2023-04-30","CoalCraft","Been with my husband 10 years, married for 5, and I love him more than ever. I still look forward to seeing him at the end of the day with and there's no one I prefer to spend time with. He's my best friend as well as my spouse. Sure, we don't constantly have our hands all over each other anymore but we still have regular sex (as regular as one can with two kids under three around, anyway) and cuddle every night when we go bed. He has his faults, obviously, and so do I, but my life is so much richer for having him in it."
"https://www.mumsnet.com/talk/radio_addicts/4927142-archers-thread-156-fireworks-in-ambridge-helen-gave-lee-a-rocket-but-grey-gables-is-a-damp-squib-is-the-writing-on-the-church-walldiscuss-the-archers-here?page=7","Radio addicts","4927142","Archers thread #156: Fireworks in Ambridge! Helen gave Lee a rocket, but Grey Gables is a damp squib. Is the writing on the (church) wall?Discuss The Archers here.","Gasp0deTheW0nderD0g","2023-10-24","Thank you, @PseudoBadger, for kicking off this long, long series of Archers threads. All views on The Archers welcome here! New blood welcomed, and of course we are always delighted to welcome back former or occasional listeners/posters. We don't all agree on all points, although we do mostly try to be civil about it. Most of us are posting tongue in cheek a lot of the time, so don't worry about revealing that you're irresistibly attracted to George Grundy, or other unusual views. Spoilers: not on this thread, please! We don't wait for the omnibus to discuss the weeknight episodes, but we do try our best to avoid cross-contamination from www.mumsnet.com/talk/radio_addicts/4636789-the-archers-spoilers-thread-7-cant-wait-for-702pm-join-us-here , where spoilers are positively welcomed! For newer listeners, lurkers or those who just have no idea what we're talking about, @DadDadDad has created this useful thread: //www.mumsnet.com/Talk/radio_addicts/3557323-For-Archers-fans-a-guide-to-acronyms-on-the-long-running-discussion-threads-and-any-other-meta-thread-questions-you-may-have - BOOP point for him! (See thread for explanation.) Thanks to @OverArmour for the title suggestion, which I have tweaked a bit. I was strongly tempted by Less GGP (Grey Gables Peril) More GPP (Guinea Pig Plot) , which was a plaintive cry from @PuppyPerson some days ago, but if Poppy has found new homes for the baby guinea pigs that may be the last we hear of them for some time, sadly. Surely in the life of the next thread we must hear more from or of Rob, or Ron as some on this thread prefer to call him? <taps foot> Will Kirsty snap and tell Helen a few home truths? Will Pat's shotgun finally be brought into play? We can only hope ... Also, will we ever find out who owns the other 60% of Grey Gables? Why is Adil AWOL (to use the other bit of OverArmour's title idea!)? Why aren't we hearing from Roy? Will GG ever re-open and will Emma get her Big Chance at last? So many questions! Over to you.","2023-10-24","1000","130250444","2023-10-27","OverArmour","It’s a bit weird to go to the B&B where he was staying too, it’s just a financial arrangement. I just don’t care about Adil as a character to want to hear about his traumatic past. Mind you I don’t care about Helen either 😂 I wonder if she’ll make other snap decisions, sell the Montbelliards maybe."
"https://www.mumsnet.com/talk/higher_education/4819030-oxbridge-blatant-social-engineering-not-admission-according-to-potential?page=27","Higher education","4819030","Oxbridge: Blatant social engineering - not admission according to potential.","Marchesman","2023-06-02","Despite resistance from some tutors, Cambridge University’s Access and Participation Plan 2020-21 to 2024-25 includes a target to increase the proportion of UK state sector students that is entirely separate and independent of aims for POLAR4 quintiles 1 and 2. Formulating admissions targets for the University of Cambridge’s Access and Participation Plan (2020-21 to 2024-25) | Cambridge Admissions Office The university's own research in 2011 had ""found no statistically significant differences in performance by school type, and there was no evidence of the phenomenon observed at other UK universities of state sector students outperforming their privately educated peers"" https://www.cao.cam.ac.uk/sites/www.cao.cam.ac.uk/files/ar_gp_school_performance.pdf Subsequent data shows that students from independent schools performed better in examinations than students from state schools by 2015/16, at a level that is highly statistically significant: https://www.information hub.admin.cam.ac.uk/university-profile/ug-examination-results/archive Therefore, APP 2020-21 to 2024-25 makes no attempt to justify the state school target on the basis of student performance. In fact the only justification given is: ""We recognise that school type is not a characteristic used by the OfS or contained within its Access and Participation dataset; we recognise too that the state versus independent binary masks a range of educational experiences…[however] each of the under-represented groups identified within this Plan appear in far greater numbers in state maintained schools, as do students from low income households who are not identified by any of the measures currently available to us."" The result of this can be seen in https://www.cao.cam.ac.uk/files/attainment_outcomes.pdf In final degree examinations: ""The per cent mark remained lower for the three secondary school types: • Comprehensive (estimate = -0.70, SE = 0.19, t = -3.63, p< 0.001); • State grammar (estimate = -0.98, SE = 0.19, t = -5.22, p< 0.001); • State other (estimate = -0.87, SE = 0.20, t = -4.32, p< 0.001)"" To put this into context, these are the figures for students with ""cognitive or learning difficulties (estimate = -0.88, SE = 0.33, t = -2.67, p< 0.01)"" Regarding the acquisition of a First: ""The probability of the outcome remained lower for the three secondary school types: • Comprehensive (coefficient = -0.20, SE = 0.06, z = -3.13, p< 0.01); • State grammar (coefficient = -0.30, SE = 0.06, z = -4.81, p< 0.001); • State other (coefficient = -0.24, SE = 0.07, z = -3.57, p< 0.001)"" Selection according to potential? Really?","2023-06-02","878","126806818","2023-06-11","TizerorFizz","@JustanothermagicMonday1 That type of experience can work but parents can be stubbornly anti well paid job. I took a family member to Oxford. Her dad said openly “that’s not for the likes of us, is it luv?” and laughed. Quite honestly, parents have to want it too. London parents have demonstrated they wanted better. It was all around them. So why not want a slice? Where family member comes from, “doing well“ is working for the council or the NHS. .You can do that by going to any university. So no need to aim high. Ditto with teaching. So ambition beyond a certain level is absent. Others see a broader spectrum of jobs and parents encourage this. Others seem happy to stay as they are. Not sure how anyone in benefits can afford tutors? Also private school is not just about results. Education at the best schools is far broader then that."
"https://www.mumsnet.com/talk/higher_education/4819030-oxbridge-blatant-social-engineering-not-admission-according-to-potential?page=26","Higher education","4819030","Oxbridge: Blatant social engineering - not admission according to potential.","Marchesman","2023-06-02","Despite resistance from some tutors, Cambridge University’s Access and Participation Plan 2020-21 to 2024-25 includes a target to increase the proportion of UK state sector students that is entirely separate and independent of aims for POLAR4 quintiles 1 and 2. Formulating admissions targets for the University of Cambridge’s Access and Participation Plan (2020-21 to 2024-25) | Cambridge Admissions Office The university's own research in 2011 had ""found no statistically significant differences in performance by school type, and there was no evidence of the phenomenon observed at other UK universities of state sector students outperforming their privately educated peers"" https://www.cao.cam.ac.uk/sites/www.cao.cam.ac.uk/files/ar_gp_school_performance.pdf Subsequent data shows that students from independent schools performed better in examinations than students from state schools by 2015/16, at a level that is highly statistically significant: https://www.information hub.admin.cam.ac.uk/university-profile/ug-examination-results/archive Therefore, APP 2020-21 to 2024-25 makes no attempt to justify the state school target on the basis of student performance. In fact the only justification given is: ""We recognise that school type is not a characteristic used by the OfS or contained within its Access and Participation dataset; we recognise too that the state versus independent binary masks a range of educational experiences…[however] each of the under-represented groups identified within this Plan appear in far greater numbers in state maintained schools, as do students from low income households who are not identified by any of the measures currently available to us."" The result of this can be seen in https://www.cao.cam.ac.uk/files/attainment_outcomes.pdf In final degree examinations: ""The per cent mark remained lower for the three secondary school types: • Comprehensive (estimate = -0.70, SE = 0.19, t = -3.63, p< 0.001); • State grammar (estimate = -0.98, SE = 0.19, t = -5.22, p< 0.001); • State other (estimate = -0.87, SE = 0.20, t = -4.32, p< 0.001)"" To put this into context, these are the figures for students with ""cognitive or learning difficulties (estimate = -0.88, SE = 0.33, t = -2.67, p< 0.01)"" Regarding the acquisition of a First: ""The probability of the outcome remained lower for the three secondary school types: • Comprehensive (coefficient = -0.20, SE = 0.06, z = -3.13, p< 0.01); • State grammar (coefficient = -0.30, SE = 0.06, z = -4.81, p< 0.001); • State other (coefficient = -0.24, SE = 0.07, z = -3.57, p< 0.001)"" Selection according to potential? Really?","2023-06-02","878","126796443","2023-06-10","Walkaround","Nice try, though."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4966557-aibu-to-ask-for-your-help-finding-a-boring-gift","AIBU?","4966557","AIBU... to ask for your help finding a boring gift?!","Bubbleswithsqueak","2023-12-19","My niece is very lovely, but very dull. And with VERY different taste to mine. She has no hobbies, doesn't cook or garden, isn't interested in hair, beauty or smelly stuff, doesn't read or do puzzles... I just CANNOT think of anything to get her. Now it's an emergency situation, and whatever I get will have to come from the dreaded Amazon. Budget <£40 Please help!!","2023-12-19","41","131567397","2023-12-19","Skyblue92","Just get a £40 Amazon voucher? That way she can buy what she wants"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4977926-to-think-that-deliveroo-etc-should-be-banned?page=9","AIBU?","4977926","to think that Deliveroo etc should be banned!","Coastalwalks","2024-01-05","Hi all, I live in London and was recently nearly knocked off my bike by a deliveroo driver on a moped (he was completely in the wrong, though will not be drawing a road diagram to illustrate lol). When I shouted at him he just made fun of my voice and it enraged me soooo much. These are my chief issues with deliveroo etc: There are now so many dangerous drivers either on mopeds or bikes with batteries illegally fitted to them - flagrantly going the wrong way up one-way streets, running reds etc. Very dangerous and a friend of mine recently had someone break into her secure underground parking area to steal her electric bike. There was so much damage to the property and she basically thinks that her bike was nicked to order. I looked into it and deliveroo actually acknowledge that deliveroo drivers 'rent out' their accounts to others, many of whom are undocumented migrants - but they put the responsibility on the original driver to check that the person renting the account has the right to work etc! Complete dereliction of duty, and basically facilitates the exploitation / trafficking of illegal immigrants who then have no legal protection, don't pay tax etc... On a slightly pious level I think it's terrible and lazy that so many people now think it's normal to be able to just order food in so rapidly - like it is genuinely quite aristocratic to expect to press a button and have a shawarma wrap at your door in <20 minutes. People should learn to cook or at least have to walk round the block to the chippy. It's lazy! Meeting the deliveroo orders in small restaurants means it takes twice as long to get your actual food, and it ruins the ambiance when there are loads of deliveroo drivers outside or at the door (though acknowledge this is not the case at Naice restaurants) Everyone I know who works in FS has to basically eat a deliveroo at their desk at 8pm every night - maybe without deliveroo everyone could go home a bit earlier ! ! ! ! YABU - let me have my massaman curry you calvinistic treat-hater YANBU - deliveroo is a scourge","2024-01-05","254","131988398","2024-01-05","greengreengrass25","That is so awful Also what happens is the drivers injure someone on the bikes that they are not meant to be riding or they are injured themselves The whole thing is a tinderbox imo"
"https://www.mumsnet.com/talk/money-matters/4922897-the-state-pension-wont-suddenly-stop-will-it?page=2","Money matters","4922897","The state pension won’t suddenly stop, will it?","TeapotCollection","2023-10-18","I’m 51. We were talking about pensions at work and someone who’s about to retire said there’d probably be no state pension when I retire This can’t happen can it? I can imagine the government saying in a few years that anyone born after <date> won’t get it but surely it can’t suddenly stop?","2023-10-18","237","130036019","2023-10-18","Allmarbleslost","I imagine the age will be pushed back to a point where at least half of us will never get it because we'll have died first."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4932505-should-i-be-contacting-the-police?page=13","AIBU?","4932505","Should I be contacting the police.","InstantDestiny","2023-10-31","I am not asking for judgement firstly. I have name changed but I am a LT poster. I was dating this guy, it was casual and there were quite a few red flags which I stupidly ignored. He is kind of well known publicly, but has massive delusions of grandeur and very self important and possibly NPD. Not really that important publicly as he thinks he is. I spent a few weekends at his, we had A LOT of sex, did coke and drank a lot. I paid for all my fuel to get there, took alcohol every time and gave him cash for anything else we got. The third time I stayed there (by this point I had massive reservations) in the morning he woke up and accused me of attempting to rape him. I remember everything that happened and that did not happen. We had a lot of sex and at the end of the night he was tired and not into it. We went to sleep. He told me to leave or he was going to call the police, it was 8am, he was still drinking alcohol, I was worried about driving but wanted to get out of there, so left. Since then he has sent me voice notes calling me a criminal, a rapist, a monster, an abuser. He said I hadn’t paid my way, which I had, and that he was going to report me to my place of work (children’s services) and report me to the police because I hadn’t paid him, called me a cunt, not even a human, just really vile stuff. I sent him more money as I panicked and was really upset and said if I haven’t paid my way I am sorry but he just kept calling me a rapist. Now I have sent the money he’s gone quiet, but I am so shaken and upset. I don’t know whether to just mark it down to shite judgment on my part and move on or should I call the police as it’s blackmail, and I didn’t do anything untoward to him.","2023-10-31","496","130373691","2023-10-31","BitchBrigade","Man OP, it sounds like you have some incredible fodder on this guy. Maybe the Daily Fail would be interested depending on how prominent he is?"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4824059-shark-attack?page=20","AIBU?","4824059","Shark Attack","JayAlfredPrufrock","2023-06-09","Nice to see that the shark that killed a swimmer in Egypt was caught and beaten to death on the beach. <Slow handclap>","2023-06-09","525","126790730","2023-06-10","EsmeSusanOgg","Most sharks do not, and are not interested in, eating people. We're horrible boney things for a start... Much tastier fish that cause less issues and sharks do not have to get quite so close to shore (with the various dangers entailed in doing that) hunting fish. This was an unusual event."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4773757-did-i-do-a-one-night-stand-wrong-getting-ripped-from-my-friends?page=9","AIBU?","4773757","Did I do a one night stand wrong?! Getting ripped from my friends","marrc","2023-03-29","My friends are currently laughing at my “failed” one night stand last night. Very unlike me, but I met up with a guy yesterday at his place. I’ve come out of a LTR and definitely do not want a boyfriend, at all. I just wanted sex. Anyway, he paid for me to get to his house for 3pm yesterday (friends thought the time was hilarious for some reason??), we talked for an hour or so and then had sex. After sex he said he’d like it if I stayed the night (I presume for further/morning sex). We watched a film, had sex and then spoke a bit longer. We got on well and had the same sense of humour so it wasn’t awkward or anything! Anyway, I left at around 11 this morning after staying the night (we didn’t have sex this morning, just cuddled). friends feel I’ve done it wrong because: I stayed the night? Apparently you should leave straight after the deed? (Not sure why this is weird - it’s nice to sleep next to someone and cuddle?) We were laughing and talking (apparently this is “not boundaried”) i arrived too early and should have gone around 10pm Is there a rule book I’m missing out on?!? Was I a weirdo?? I thought I was being normal!","2023-03-29","276","125049725","2023-03-30","Burgoo","Is there a ""right"" way to have a 1NS? Do what you feel is right in the moment. Life is too short to conform to friends like yours @Crunchymum ""I must be getting old but why would you go to some random persons house???"" Yes you are. Its called shagging around. And its the 21st c. haha"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4955305-dh-policing-how-i-talk-aibu","AIBU?","4955305","DH policing how I talk. AIBu","Picturequestion","2023-12-02","So I was just chatting to DH about something we have paid someone else to do for us. At great expense. For example a menu for a big event. We are going through a rocky patch. He is getting therapy to work out why he gets so triggered by certain things which can lead to him getting disproportionally angry and at times very verbally aggressive (name calling for example). Discussion yesterday and an agreement that neither of us should give the other unsolicited advice or criticise each other. He has asked me to make a reasonable change in how we co parent and I have asked him to continue to work on being less reactive and angry. So back to the conversation about the ‘menu’. We were talking through it and the different aspects - what we liked and didn’t like. I said about one bit ‘I feel really ‘meh’ about this bit’. He said - in a slightly irritated tone ‘can I ask that when we discuss these things that you talk more positively.’ i stayed very calm. I’m getting very skilled at that! I said that I was just expressing how I feel about something. He said that I had asked him to change how he talks (I.e. when he’s angry and aggressive) because of how it makes me feel and so he is asking me to change how I talk because it dampens his enthusiasm for the ‘menu’ I very calmly said that I didn’t think it was equivalent and that I need to be able to express myself and my feelings and thoughts. I wasnt being critical of him or aggressive or morose. I was positive about the bulk of the ‘menu’. I was just stating my reaction to a part of the menu. He was annoyed that I didn’t agree with him and huffed and walked off. AIBU to think that he doesn’t have the right to ask me not to express my emotional reaction to a part of something that we are paying someone to provide. Or am I right to stand my ground because I shouldn’t have to monitor what I say just in case it dampens his enthusiasm (it might have easily been that he felt ‘meh’ as well).? No LTBs please. That’s the next step if he doesn’t stop the aggressive outbursts. Obviously this is a micro event in a much more complex situation but just based on the information here I’d be keen to hear views. Thanks in advance to anyone that has read and comprehended all of that. I feel quite certain that I am being reasonable but the strength of his annoyance makes it hard to know for sure. Would be great to have different perspectives.","2023-12-02","86","131164227","2023-12-02","Starlightstarbright2","I mean you don’t want LTB comments . however yes you absolutely have the right to express yourself however this is a man who is aggressive with you- verbally can be emotionally damaging . It also crosses over into physical . you should be in a place you can speak without walking on eggshells - you should not be together . You should feel safe to express your opinion"
"https://www.mumsnet.com/talk/other_subjects/4914754-swagger-inn-175-the-one-with-no-witty-title-but-lots-of-hbfs?page=6","Other subjects","4914754","Swagger Inn 175 - The one with no witty title (but lots of HBFs)","SisterHelenoftheEternalCatchUp","2023-10-07","<Wipes bar> <Burns chaise> <mops floor> <lights fire> Thread 175 - will we never shut up?! Pull up a chair and have a good whinge about domestic tedium and annoyingly fictional HBFs... (once we've finished the other thread).","2023-10-07","820","130445028","2023-11-03","ApricotCrush","Afternoon. Nice day here, no rain. Housework has ceased but the hoover hasn’t been returned to its cupboard so I think more is on the way. Love the piggy in wellies. Hope Helen hasn’t had any more rain. Have a good evening all."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4824059-shark-attack?page=4","AIBU?","4824059","Shark Attack","JayAlfredPrufrock","2023-06-09","Nice to see that the shark that killed a swimmer in Egypt was caught and beaten to death on the beach. <Slow handclap>","2023-06-09","525","126770548","2023-06-09","troubg","The arrogance of humans thinking we are not part of the food chain. We are not part of a normal sharks food chain, why would you think that? Arrogance 🤣🤣 Use your noggin, if it was normal for sharks to eat humans there would be so many more attacks."
"https://www.mumsnet.com/talk/_chat/5001903-greg-wallaces-saturday-routine?page=7","Chat","5001903","Greg Wallace's Saturday routine","AhBiscuits","2024-02-06","https://www.telegraph.co.uk/tv/2024/02/03/my-saturday-gregg-wallace-autistic-son-weight-loss-alcohol/ He's getting some stick / piss taking for this. The thing that struck me is he spends 1hr 30 with his son, who he also admits he didn't want, but hours in the gym, going out for breakfast, gaming etc. He's living the life of a single man but has a wife to do everything and have his lunch on the table by 12. If she posted on here the cry of LTB would be unanimous.","2024-02-06","226","132846327","2024-02-07","yummyyorkshiremummy","It's flying around on X - this image - so sharing here so that people can have a read if unable to use the link. I found the whole thing really disturbing! At first I thought it was a spoof."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4973254-poo-gate-what-to-do","AIBU?","4973254","Poo-gate, what to do?","notallmenbutalwaysaman","2023-12-30","To be honest I just need to rant, I know IANBU but don't know what to do except seethe. Just before LTB comments start- DH is usually lovely and rarely drinks. DH went out last night- fine. He had no key and was utterly incoherent when I tried to call/text so I waited up until 2am for him to get home so I could lock up. Then went to bed and he was snoring- I kid you not- like he had some sort of jet engine installed in his chest. He also kept violently shaking and making the bed move like there was some sort of earthquake. He seemed fine medically, just very very drunk. I'm 7 months pregnant, perpetually exhausted, and can barely sleep as it is so obviously couldn't cope with this. He wouldn't stop it or wake up fully when I asked (yelled) at him to go and sleep on the sofa if he was so drunk, and in fact kept telling me to fuck off. So, 2.30am I get my stuff and go sleep on the sofa, which isn't the comfiest when heavily pregnant but is better than a bed installed with earthquake plates. I must've fallen asleep because at 4am I am awoken by all the lights suddenly being on and an almightly banging in the hallway and kitchen. The washing machine is also inexplicibly on and so obviously the whole living room/kitchen wall has decided to get in on the action and is being as loud as it can possibly be. I try and sleep through it for about 20 minutes before getting up to see what on earth is going on. DH is now fast asleep again, sprawled across the whole bed, but there is a massive stinking pile of poo on the hallway carpet, with splatters leading in to the kitchen. The bathtub is FULL of what I can only describe as poo-confetti. Everything stinks. It's not diarrhea- I'd be a little more understanding of that- but actual solid poo. Now I'm awake (as are, unfortunately, my nostrils) I can't get back to sleep. My back and legs are killing me from sitting/lying on the sofa but absolutely no way do I want to get back in to bed with him (doubt he'd even make room) and I am refusing to clean up on principle but the whole downstairs utterly reeks. He won't clean up- he's still totally incoherent and is refusing to move out of bed. So now I'm sat here on the sofa, in pain and furious, unable to sleep. What on earth do I do now? I've nowhere to go without a 2+ hour drive which I'm too tired for. What on earth do I do when he wakes up/what is an appropriate punishment/way for him to make up for this? Utterly grossed out and fuming.","2023-12-30","310","131811397","2023-12-30","CharlotteUnaNatalieThompson","Premier inn checkout is midday..."
"https://www.mumsnet.com/talk/other_subjects/4914754-swagger-inn-175-the-one-with-no-witty-title-but-lots-of-hbfs?page=31","Other subjects","4914754","Swagger Inn 175 - The one with no witty title (but lots of HBFs)","SisterHelenoftheEternalCatchUp","2023-10-07","<Wipes bar> <Burns chaise> <mops floor> <lights fire> Thread 175 - will we never shut up?! Pull up a chair and have a good whinge about domestic tedium and annoyingly fictional HBFs... (once we've finished the other thread).","2023-10-07","820","133170290","2024-02-20","LetUsPrey","Morning wenches. Mother Superior would be excellent at helping with suggestions for any defences Helen Doesn’t seem to be raining which is about the most exciting thing I can muster up to say so far today. Have super days wenches."
"https://www.mumsnet.com/talk/am_i_being_unreasonable/5008686-what-irritates-you-about-other-people?page=10","AIBU?","5008686","What irritates you about other people?","CruCru","2024-02-15","I get really irritated when someone won’t accept “I don’t know” as my answer. Something along the lines of: ”Sarah is having a baby! Do you know when it’s due?” ”No, I didn’t know she was pregnant” ”Her oldest is four and she didn’t want a big age gap so it’s probably soon” <Looks at me expectantly> ”I didn’t know she was pregnant so no idea I’m afraid” ”But when do you think it would be?” <Looks at me expectantly> ”Still no idea. Between now and six months?!?” Or ”I need to hire a nanny. How do you recruit a nanny?” ”I don’t have a nanny so couldn’t say. Have you talked to Sarah, she will probably know?” ”I should probably talk to a nanny agency, which one should I call?” ”I’ve never hired a nanny through an agency so no idea I’m afraid” ”But you must have some idea!” It has to be okay to sometimes just say “I dunno”.","2024-02-15","323","133135919","2024-02-18","ToWhitToWhoo","Building managers who never get things done that are obviously needed (e.g. the lift in my workplace that has been out of order for 8 months now). Even worse, builders and their managers who start jobs and leave them unfinished for ages- e.g. the slabs they took out of the steps and slopes outside my block of flats; fortunately finally fixed, but still loads of rubbish from that job left lying around. People who park on pavements, or leave bikes standing across the pavement. People who stand in groups on the pavement, talking or taking photos (I live in a rather tourist-y area) and seem to expect you to get into the road to pass them. Drivers and cyclists who ignore green lights at pedestrian crossings. Anyone who tries to find out when my birthday is and won't accept my strong wish to have it ignored."
"https://www.mumsnet.com/talk/relationships/4881181-is-he-the-problem-and-if-he-is-what-can-i-do-to-help-our-relationship?page=3","Relationships","4881181","Is he the problem and if he is, what can I do to help our relationship","uptomuch","2023-08-26","TLDR - DH an absolute arse when we argue but perfect in all other areas. Should I put up with it? We've been together for three years. Had a bumpy start but got ourselves sorted. Looking back, I think the foundations were laid then around the way we argue and now we can't undo it and I'm worried that I am staying in a really unhealthy relationship. About 80% of the time, we have a great relationship. We are supportive of one another, respectful, good partnership and get on well. However, if we have an argument, it goes down hill, and fast! Today was the latest example. Did all the back to school stuff, was quite a nice day (no kids with us) and popped by McDonalds drive thru on the way home. Driving out, DH put his foot on the brake and a load of chips ended up on the floor. I said “FFS” (loudly) as was annoyed by the mess and made an ill judged poke at him for braking when he did (obviously braking can’t be helped). Really wasn’t anything major and was simply a reaction to a situation but still, wasn’t his fault and so not fair of me. Anyway, I asked him to pull over so I could clean up and he said no. He said he was driving and he would make the decisions and that it was my fault for “throwing” the chips on the floor. This then escalated beyond all recognition with him shouting that he was right about everything (yes - literally). Told me that I had “started it” by shouting at him and told me it was completely my fault and I should apologise and that he would keep shouting until I did. So in and of itself, that’s a stupid argument where had I just said sorry and cleared up it would have gone away. Problem is, he gets so verbally aggressive and so shouty and dominant and entirely unwilling to accept that there would be another way of looking at things and it’s all so QUICK that I start to cry. And then I get told things like I’m pathetic and that I need to stop “whimpering”. And I KNOW this isn’t ok. The only reason I am crying is because I have had my voice taken from me and I am now completely overwhelmed. I genuinely don’t know if I need to change some of my behaviour because I’m nitpicking or if he is the one who is unreasonable. All our arguments are like this. They start off over tiny, inconsequential things, escalate to boiling point very quickly and then I get dominated and cry. BUT (importantly) most of the arguments are started by me. I suppose I need to know if there is anything I can change and that it is reasonable for me to change or if it is just a bad idea to be in this relationship. And to the LTB tribe - I hear you. But what I am genuinely interested in is whether there is an alternative way for me to manage these outbursts to support some more continuous harmony!","2023-08-26","81","128721608","2023-08-26","uptomuch","That is a good point @Highdaysandholidays1 20% is a massive over estimate. We might grumble at each other once or twice a fortnight but we only have a massive horrible row times a year or so. I don't know how much difference it makes when his behaviour is that shitty but i think the 20% figure came from when I was writing while angry"
"https://www.mumsnet.com/talk/am_i_being_unreasonable/4969563-to-be-shocked-that-over-half-a-million-people-under-the-age-of-35-are-out-of-work-due-to-long-term-sickness?page=15","AIBU?","4969563","To be shocked that over half a million people under the age of 35 are out of work due to long-term sickness","puncheur","2023-12-24","I had no idea. These numbers are extraordinary. 560k people between the ages of 16 and 34 economically inactive due to long term illness. https://www.theguardian.com/society/2023/dec/24/500000-under-35s-out-of-work-long-term-illness-uk?CMP=Share_iOSApp_Other Edited","2023-12-24","392","131795426","2023-12-29","YoullCatchYourDeathInTheFog","You don't have to guess, or use quotation marks. There's a full breakdown in the stats, and yes a very large share is mental health related."
